MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.389,21,5.45,2.63,2817.0,2.89,36.4661,-124.1241,2.084
0.347,2,4.36,2.83,706.0,2.2,39.8701,-117.9269,1.727
0.349,41,5.21,2.66,2694.0,3.01,41.9108,-117.5743,1.167
0.328,39,6.08,3.16,954.0,3.48,40.7965,-115.941,1.639
0.302,2,6.07,3.08,4347.0,2.52,35.4612,-123.4204,1.041
0.379,36,5.27,2.6,3914.0,0.72,36.3188,-114.951,1.482
0.412,21,6.18,3.14,433.0,3.19,38.6622,-114.0652,2.245
0.409,28,4.52,2.33,2780.0,2.65,37.6112,-117.4429,1.459
0.287,11,4.55,2.44,1207.0,2.47,36.3979,-119.9857,1.618
0.483,41,5.25,2.32,2993.0,2.47,38.707,-117.8323,1.822
0.322,21,7.0,,2814.0,3.28,41.1405,-123.9256,1.812
0.371,43,5.66,2.76,4845.0,2.71,35.4402,-116.5931,1.82
0.328,8,5.22,2.49,1052.0,3.65,33.7192,-123.7654,1.326
0.324,30,7.04,3.76,2623.0,3.67,38.9196,-121.1128,2.056
0.23,16,5.21,2.47,4834.0,2.81,38.1012,-123.0363,1.356
0.38,49,7.73,3.6,761.0,2.64,41.1031,-116.8766,2.234
0.805,28,4.99,2.43,1418.0,3.09,39.5553,-118.2585,2.884
0.261,36,4.49,2.06,3648.0,2.9,36.2725,-117.1584,0.898
0.305,5,5.33,2.47,718.0,1.77,38.5166,-123.8221,1.376
0.254,34,5.25,2.78,1197.0,4.34,40.6925,-120.6107,0.903
0.251,6,4.69,2.01,4794.0,3.5,35.801,-120.2352,1.087
0.51,19,8.1,three,2991.0,2.68,32.6314,-118.1748,2.515
0.235,12,5.82,2.39,469.0,1.66,38.4502,-123.4255,1.353
0.252,1,5.96,2.73,4301.0,2.87,32.7463,-117.704,1.019
0.171,30,5.04,2.02,2712.0,2.59,41.4061,-120.3557,0.936
0.228,13,4.92,2.11,2489.0,2.96,34.0979,-114.9878,1.558
0.164,26,6.53,3.04,4963.0,1.49,36.0555,-119.777,1.482
0.371,39,3.82,1.96,1708.0,2.67,41.4897,-123.4282,0.798
0.792,9,4.36,2.22,2017.0,2.71,33.2593,-123.4143,2.626
0.262,36,5.25,2.38,2962.0,2.87,32.5413,-121.8299,0.975
0.166,15,6.85,3.22,1359.0,2.83,33.4845,-121.982,1.455
0.407,17,5.13,2.59,809.0,3.04,41.8674,-116.1348,1.759
0.231,29,5.92,2.61,862.0,4.06,41.7314,-116.9149,1.534
0.469,32,,2.62,1676.0,2.64,36.1537,-123.6949,2.112
0.269,33,6.8,3.0,582.0,2.36,39.5574,-115.5599,1.003
0.238,10,3.92,2.06,2619.0,1.79,39.4914,-123.4906,0.985
0.279,29,6.24,2.71,4969.0,2.64,33.4483,-116.2509,0.86
0.388,14,5.3,2.41,1419.0,2.02,34.7336,-123.328,1.636
0.275,14,6.42,2.75,395.0,3.67,40.9453,-120.5482,1.578
0.25,48,4.68,2.04,388.0,2.93,34.0741,-116.6152,1.13
0.277,6,5.52,2.65,998.0,3.66,37.4481,-121.8368,1.541
0.191,21,5.4,2.61,3008.0,4.03,34.8194,-123.31,0.796
0.342,22,4.5,1.83,2459.0,2.39,37.7973,-116.2344,1.962
0.159,13,4.22,2.07,2125.0,2.76,34.367,-117.2448,0.485
0.255,40,4.92,2.19,3822.0,3.93,34.5496,-115.1417,0.924
0.388,25,5.63,2.78,2074.0,3.13,32.9446,-117.7637,1.9
0.331,36,4.74,2.75,3157.0,3.37,41.9066,-123.7235,1.175
0.366,20,5.17,2.79,4984.0,3.72,33.5744,-117.7943,1.104
0.291,45,3.61,1.66,1013.0,3.63,36.4484,-115.8637,0.534
0.448,37,5.13,2.29,736.0,3.29,36.4668,-123.6214,1.982
0.411,17,6.52,2.99,1244.0,3.98,35.3844,-123.0752,2.471
0.348,49,6.21,2.66,940.0,2.95,40.0429,-117.3855,1.532
0.411,44,5.41,2.49,4180.0,3.36,35.7081,-116.191,1.041
0.387,30,5.74,2.95,4406.0,2.88,38.4418,-120.7919,1.541
0.255,1,4.67,2.11,2887.0,3.71,37.6585,-116.7798,1.699
0.186,30,7.12,3.34,825.0,2.51,40.7083,-122.7426,0.965
0.344,35,7.57,3.81,4286.0,1.82,40.2851,-119.8379,1.638
0.36,19,5.66,2.58,4604.0,3.46,34.5705,-116.6463,1.548
0.436,8,8.09,3.82,2156.0,2.29,39.6261,-122.4106,2.996
0.214,29,4.82,2.44,3425.0,2.22,40.0294,-120.8366,0.653
0.216,41,4.25,2.06,3120.0,3.89,41.2323,-117.8948,0.767
0.349,16,4.79,2.01,2735.0,3.68,41.6506,-120.8671,1.896
0.29,23,5.28,2.22,1895.0,2.76,39.5012,-115.3213,0.894
0.154,1,7.81,3.65,1536.0,0.87,36.7743,-114.4544,1.073
0.339,36,5.22,2.47,1523.0,3.37,35.2832,-117.756,1.34
0.155,44,4.64,2.56,1925.0,3.46,40.7143,-116.2848,0.791
0.214,39,4.6,1.88,3847.0,3.36,41.1978,-114.9797,0.772
0.477,22,6.64,2.88,4164.0,3.33,33.4268,-117.1305,2.542
0.563,3,6.5,2.89,743.0,2.87,37.7661,-116.3802,2.41
0.194,25,5.01,3.05,476.0,2.71,33.7273,-123.6577,1.048
0.265,48,3.62,1.72,2495.0,2.23,34.89,-115.8505,0.2
0.302,5,4.37,2.11,3889.0,2.51,36.1404,-121.6171,1.636
0.555,11,7.22,3.23,2892.0,3.23,35.4561,-123.7566,3.246
0.25,42,6.19,3.08,4173.0,3.24,39.302,-118.3105,0.912
0.252,29,5.57,2.71,3624.0,3.55,33.2502,-122.1187,0.371
0.511,9,7.37,3.31,3588.0,2.02,38.3308,-123.6616,2.668
0.261,2,7.46,3.83,2784.0,1.84,38.0234,-118.0996,2.096
0.383,21,5.46,2.75,461.0,2.73,39.9784,-123.4652,1.925
0.177,30,5.48,2.56,1062.0,2.29,33.4184,-115.1841,1.471
0.28,43,4.92,2.08,3764.0,3.13,35.6597,-114.3226,0.819
0.166,45,5.22,2.31,1682.0,2.08,39.1225,-116.749,1.28
0.205,23,4.01,1.73,3671.0,3.83,39.261,-121.4795,0.2
0.399,22,4.01,1.9,1828.0,2.42,36.7714,-118.5933,1.199
0.292,47,3.78,1.57,262.0,4.11,36.8868,-124.1705,0.523
0.266,39,6.58,3.76,3446.0,3.37,41.6671,-117.9753,1.406
0.229,11,3.94,1.57,4482.0,2.26,35.5992,-121.7297,0.484
0.275,35,7.45,2.94,2340.0,4.47,33.9261,-119.7222,1.885
0.33,36,4.77,2.18,834.0,3.19,41.552,-122.6219,1.518
0.419,12,7.24,3.19,2189.0,3.12,40.1913,-114.1412,2.41
0.119,49,5.13,2.45,4811.0,2.95,34.7521,-122.322,0.214
0.222,15,3.93,1.91,1728.0,3.33,40.6439,-120.1222,0.614
0.314,28,6.78,3.43,539.0,3.37,34.8969,-121.8267,1.911
0.287,25,6.9,3.3,3885.0,2.39,40.3608,-118.8133,1.341
0.342,35,4.59,2.08,1342.0,2.85,38.4713,-114.9939,1.503
0.327,46,5.17,2.37,378.0,3.08,37.0845,-122.7844,1.748
0.267,20,4.59,1.84,,3.41,41.3167,-123.0215,0.987
0.247,20,5.38,2.54,1823.0,3.42,40.189,-123.7223,1.629
0.273,38,5.61,3.11,858.0,3.12,33.7343,-118.3118,1.243
0.444,48,5.15,2.12,459.0,2.61,39.2029,-118.1782,1.881
0.23,46,3.68,1.98,1087.0,2.58,40.0003,-115.8754,0.214
0.291,38,4.92,2.47,918.0,2.17,37.6407,-115.7224,0.933
0.317,36,6.2,2.88,253.0,3.41,35.1226,-123.4296,1.373
0.513,39,5.29,2.42,1979.0,2.57,34.7275,-114.9395,2.352
0.268,47,5.17,2.86,4167.0,2.87,41.7544,-115.7915,0.704
0.416,1,4.57,2.34,2099.0,3.17,36.6495,-117.7039,1.978
0.458,30,4.89,2.71,380.0,3.0,37.4288,-120.8559,1.791
0.291,2,6.91,3.11,4432.0,3.0,38.1826,-116.6713,1.605
0.276,29,4.36,1.87,3236.0,2.37,33.456,-117.9829,0.512
0.265,20,6.22,3.35,4828.0,3.19,33.2723,-120.793,0.652
0.272,16,5.55,2.41,2995.0,2.78,34.3823,-124.3608,1.228
0.401,45,5.74,2.51,2489.0,2.94,33.1206,-118.2792,1.489
0.322,36,4.77,2.42,2653.0,3.81,41.0355,-118.4468,0.88
0.323,29,5.15,3.02,231.0,3.35,33.9062,-122.8769,1.445
0.201,45,5.49,2.91,2000.0,2.6,34.6524,-114.9836,1.358
0.212,5,4.98,2.51,,2.9,37.6044,-122.8276,1.582
0.63,33,5.83,2.42,1637.0,4.12,41.0139,-121.4855,2.65
0.279,8,5.96,2.87,4218.0,2.78,32.9658,-120.5941,1.418
0.227,12,7.67,4.04,4793.0,3.03,34.5518,-117.3289,1.596
0.491,10,5.78,2.71,2495.0,3.46,39.3148,-123.6428,2.336
0.328,28,3.59,1.95,3969.0,3.15,37.4322,-117.1251,1.08
0.364,32,6.66,3.02,1271.0,2.74,38.1479,-120.148,1.92
0.283,38,5.3,2.78,4629.0,2.48,32.6611,-122.5791,0.974
0.266,23,7.51,3.89,3575.0,2.99,40.7346,-123.3232,1.339
0.28,47,6.97,3.2,3722.0,3.46,37.998,-120.1705,1.367
0.183,19,4.99,2.04,3054.0,3.92,40.4265,-119.8172,0.2
0.288,8,6.22,2.45,4179.0,1.97,41.6556,-123.0583,1.63
0.33,2,4.91,2.59,2763.0,4.23,39.4555,-119.4341,0.885
0.568,7,5.5,2.78,4828.0,2.8,32.7946,-119.2244,2.402
0.306,23,6.18,2.8,3379.0,3.65,39.2595,-114.1994,1.163
0.131,21,6.61,2.83,2377.0,2.48,37.853,-117.0103,1.329
0.288,43,6.4,3.84,1200.0,1.87,33.4836,-124.3722,1.32
0.776,7,5.57,2.63,4553.0,2.08,35.0691,-119.4929,3.141
0.403,14,7.98,3.99,469.0,2.77,34.104,-124.2733,2.619
0.224,50,5.13,2.99,406.0,3.37,41.286,-119.1323,0.561
0.366,2,3.89,2.12,348.0,3.02,40.0552,-120.9517,1.89
0.229,22,4.09,2.06,717.0,2.82,39.1581,-115.0132,1.142
0.185,10,6.97,3.3,1385.0,3.78,39.7515,-119.3205,1.209
0.263,27,5.42,2.36,2553.0,3.0,38.2118,-115.576,0.847
0.307,49,5.66,2.61,1527.0,3.2,40.625,-118.3693,1.086
0.154,12,4.96,2.17,2379.0,5.18,34.6718,-120.3366,0.81
0.199,19,5.05,2.4,2349.0,2.99,34.8798,-122.0881,0.608
0.298,23,4.71,2.41,2303.0,2.51,38.1216,-122.5769,1.035
0.258,40,5.97,2.89,485.0,3.34,40.1963,-116.1573,1.033
0.341,50,5.4,2.41,2778.0,3.51,40.44,-115.2286,1.123
0.194,5,5.94,2.57,1638.0,3.21,41.7744,-121.0971,1.224
0.382,25,5.84,2.82,2784.0,3.11,39.7417,-119.3066,1.816
0.196,38,5.07,2.65,490.0,4.04,34.7111,-121.4812,0.839
0.528,1,4.04,1.86,4378.0,3.95,34.6912,-119.7194,1.997
0.163,41,3.95,1.8,3666.0,2.92,36.7331,-115.3703,0.404
0.203,13,8.53,3.63,,2.55,38.6764,-123.0513,1.622
0.344,26,6.98,3.55,1926.0,3.3,37.3734,-121.4394,2.004
0.532,49,6.84,3.48,1717.0,2.55,33.141,-117.1996,1.475
0.332,32,4.83,2.14,4957.0,3.62,37.0781,-121.2384,0.974
0.362,50,5.51,2.73,3569.0,3.3,40.2624,-123.6479,1.059
0.299,31,4.68,2.33,2409.0,4.87,34.783,-120.5687,1.113
0.208,11,4.19,1.78,3312.0,4.03,38.5328,-117.3979,0.661
0.25,35,4.91,2.69,509.0,2.24,35.0623,-114.1679,1.16
0.195,31,6.83,2.72,4183.0,2.64,37.7789,-115.1325,1.242
0.19,16,6.34,3.21,3059.0,1.66,39.1593,-118.6003,0.679
0.342,4,4.53,1.99,1684.0,1.5,34.4686,-116.338,1.583
0.201,33,5.19,2.49,3527.0,3.08,39.5257,-118.5004,0.368
0.333,29,6.25,2.9,230.0,2.17,38.9269,-119.3141,1.836
0.189,39,4.93,2.41,2553.0,4.15,35.4712,-122.7084,0.522
0.33,7,5.58,2.46,4731.0,3.81,41.0023,-121.4322,1.268
0.251,27,5.9,2.91,3846.0,2.81,39.9149,-119.7529,0.589
0.486,41,5.89,2.97,412.0,2.77,37.4508,-114.1512,2.006
0.333,45,5.75,2.34,3031.0,4.04,33.2855,-118.1101,
0.458,47,4.85,2.3,3464.0,4.2,36.6859,-114.5788,0.991
0.228,11,4.95,2.52,2726.0,2.35,35.6336,-121.7838,1.119
0.303,9,4.37,2.42,1744.0,2.26,34.9932,-123.7758,1.564
0.211,29,3.94,1.59,3458.0,2.79,38.6139,-114.2271,0.747
0.257,24,5.39,2.71,2232.0,3.3,41.2564,-121.0389,0.729
0.271,12,6.32,2.51,4754.0,2.64,33.8923,-118.8793,1.348
0.231,6,4.12,1.89,4222.0,3.32,39.5456,-123.753,1.116
0.194,8,5.77,2.71,4565.0,4.37,38.4063,-115.4659,0.973
0.181,17,6.28,2.95,2213.0,2.02,38.8368,-124.4929,1.219
0.131,37,3.66,1.44,3451.0,2.69,40.5293,-114.9869,0.2
0.205,4,5.23,3.15,892.0,2.03,36.0668,-122.7636,1.061
0.37,6,7.15,3.33,3811.0,2.41,38.0058,-122.5735,1.86
0.17,14,6.05,2.96,3821.0,2.79,35.1298,-115.8291,1.122
0.184,44,3.63,1.76,3922.0,2.49,35.2,-120.4446,0.497
0.556,50,6.16,2.89,297.0,3.36,37.3762,-121.8118,2.154
0.238,23,4.75,2.32,2388.0,3.11,32.5694,-118.2374,1.183
0.333,3,6.19,2.9,1518.0,3.21,34.8571,-121.8287,1.43
0.372,1,4.81,2.3,4592.0,2.79,33.9405,-121.4913,1.48
0.375,43,5.45,2.96,2782.0,2.85,33.6387,-124.0217,0.941
0.175,23,4.96,2.28,3135.0,2.75,36.154,-118.8362,0.409
0.274,4,5.5,2.45,2301.0,2.83,33.4914,-123.1411,1.042
0.169,42,4.93,2.48,746.0,3.29,33.9657,-115.7102,0.453
0.7,27,5.28,2.13,3177.0,1.65,38.8528,-116.6143,2.851
0.17,18,4.32,1.83,3132.0,3.2,38.6878,-121.5027,0.678
0.206,23,5.99,2.64,2030.0,2.39,41.4777,-118.8953,0.95
0.207,12,5.68,2.5,3221.0,2.76,41.2426,-118.4375,1.056
0.176,47,3.88,1.84,2074.0,1.91,40.8024,-117.5023,0.2
0.477,40,6.49,2.79,3369.0,2.75,39.0641,-120.1013,2.209
0.694,10,5.32,2.21,1873.0,3.19,35.0326,-117.6484,2.224
0.252,37,5.66,2.5,3911.0,3.32,34.1925,-122.7214,0.763
0.187,9,6.26,3.15,4458.0,2.17,41.5195,-119.5543,1.041
0.136,23,5.83,2.79,2524.0,3.29,41.6165,-123.5129,0.929
0.273,38,6.67,3.01,283.0,3.8,37.2921,-114.6188,1.515
0.266,2,5.21,2.3,3474.0,2.65,37.7099,-120.2852,1.304
0.237,37,6.53,3.13,4710.0,3.0,32.551,-118.0169,1.439
0.321,12,5.62,2.83,3606.0,1.55,33.9116,-119.3569,2.062
0.341,35,6.01,2.49,1919.0,2.37,37.6869,-124.2184,1.547
0.333,25,5.9,3.13,2908.0,3.19,34.227,-123.8415,1.438
0.266,2,6.74,3.53,1951.0,3.67,37.0479,-121.7222,
0.202,39,6.22,,3916.0,2.58,40.0517,-117.4132,
0.375,13,5.06,2.65,3684.0,4.87,40.1074,-117.7649,1.631
0.299,48,4.86,2.07,3200.0,3.22,40.6858,-122.5266,1.318
0.406,42,5.45,2.31,2063.0,2.11,34.7393,-119.3696,0.811
0.392,10,4.74,2.27,,3.9,36.603,-120.6459,1.659
0.181,31,4.45,2.02,3159.0,2.12,38.455,-118.5303,1.055
0.18,19,3.37,1.61,1818.0,3.23,38.0203,-120.9858,0.742
0.228,31,3.95,2.12,4537.0,2.35,41.9912,-115.0899,0.692
0.205,28,7.49,2.94,502.0,2.05,35.1247,-119.5396,0.965
0.387,15,4.84,2.04,4261.0,3.67,33.1777,-120.0209,1.698
0.336,33,7.4,3.41,3942.0,2.82,36.1847,-117.1151,1.986
0.437,14,5.9,3.06,2673.0,4.21,37.4211,-116.3028,2.041
0.342,46,5.45,2.65,4967.0,2.29,36.1788,-119.9057,0.891
0.32,48,4.0,2.04,3639.0,1.91,35.534,-123.3559,0.899
0.452,9,5.5,2.6,,2.66,34.944,-123.6066,1.848
0.35,37,7.39,3.42,2083.0,5.02,36.5611,-121.0678,1.469
0.304,47,7.06,3.47,4233.0,3.58,39.0474,-116.8079,1.549
0.499,7,5.77,3.19,3925.0,3.39,33.9142,-117.6368,2.486
0.31,37,4.35,1.72,970.0,3.41,40.7226,-121.4788,0.898
0.267,47,4.54,2.12,1016.0,2.66,38.5907,-124.4539,0.543
0.222,12,4.65,2.12,4635.0,4.91,33.52,-117.7519,0.607
0.38,30,6.78,3.36,419.0,3.32,32.7234,-118.5738,2.004
0.458,40,7.13,3.99,4758.0,3.26,32.9879,-116.3889,1.598
0.292,17,5.7,2.73,2795.0,3.69,33.3585,-117.2953,1.754
0.47,12,5.2,2.55,4075.0,2.11,38.6136,-121.9075,1.751
0.149,20,7.05,3.14,1233.0,2.38,41.4381,-116.8046,1.258
0.292,17,4.52,1.98,1851.0,2.83,33.7664,-119.393,0.987
0.293,37,5.55,2.46,3697.0,3.69,35.2012,-118.4648,1.287
0.231,19,5.96,2.6,978.0,2.09,40.7256,-120.7516,1.52
0.685,19,4.64,1.88,686.0,2.95,37.3039,-116.1988,2.126
0.291,48,4.86,2.23,3123.0,2.85,36.5578,-122.4411,0.689
0.258,29,4.79,2.06,240.0,1.9,36.9957,-122.3523,1.092
0.3,47,6.92,3.15,4706.0,2.64,33.4606,-122.007,1.096
0.148,36,7.41,4.31,3443.0,3.38,34.5861,-116.2097,1.073
0.228,45,5.61,2.71,3625.0,1.96,41.6392,-116.8549,0.621
0.419,10,5.23,2.72,2603.0,3.99,38.6125,-121.6693,2.03
0.239,47,4.9,2.28,3194.0,3.33,35.2197,-122.9892,0.866
0.222,48,5.5,2.83,4769.0,3.24,41.4963,-124.204,0.63
0.47,3,4.95,2.23,223.0,3.01,36.2762,-117.3198,2.38
0.475,18,5.4,2.35,1387.0,2.24,33.8382,-118.8418,1.61
0.356,21,5.91,2.53,3545.0,2.55,41.6705,-117.1257,1.592
0.254,21,5.09,2.1,791.0,3.25,38.8263,-117.0633,0.999
0.273,39,5.31,3.01,1377.0,2.54,39.6517,-115.6299,1.03
0.224,35,5.31,2.86,310.0,3.13,32.7139,-120.1324,0.857
0.21,11,5.18,1.93,464.0,2.37,35.1899,-115.8136,1.237
0.206,31,5.06,2.2,2332.0,3.32,41.4816,-119.9244,0.87
0.239,49,6.26,2.92,3368.0,3.37,33.9775,-117.0679,0.972
0.207,23,3.73,1.77,683.0,1.86,40.798,-118.713,0.851
0.172,47,7.07,3.39,4916.0,3.05,39.8194,-114.825,0.902
0.321,33,5.64,3.29,3923.0,1.93,36.0959,-120.6137,0.824
0.323,47,6.11,3.14,3381.0,1.7,40.9239,-117.2568,1.385
0.539,46,6.23,3.0,545.0,2.58,41.2657,-118.22,1.838
0.235,1,4.79,2.45,2690.0,4.96,40.7352,-114.0138,0.318
0.33,41,4.59,2.31,4619.0,3.54,36.3711,-123.6888,1.527
0.332,10,4.47,1.71,1342.0,3.97,38.0778,-118.2199,1.178
0.272,42,5.25,2.56,2796.0,3.43,35.4082,-122.0593,0.834
0.386,41,6.2,2.88,,3.14,33.7346,-115.216,1.029
0.39,13,4.92,2.29,3542.0,3.63,41.0701,-116.1578,1.431
0.333,4,6.11,2.75,4608.0,2.55,41.821,-117.5507,1.724
0.272,21,3.13,1.56,828.0,3.33,33.0566,-119.4563,0.948
0.262,16,5.11,2.18,501.0,3.82,39.0335,-117.3464,0.967
0.184,28,6.67,3.05,629.0,3.49,41.5179,-118.6795,1.049
0.224,5,5.33,2.89,1482.0,3.87,38.2752,-121.4834,1.352
0.239,3,4.67,2.25,1897.0,3.13,32.9474,-115.8961,1.246
0.201,22,4.84,2.34,4416.0,4.18,32.6417,-119.118,0.775
0.347,39,2.47,1.2,2698.0,2.85,37.289,-121.8002,0.906
0.452,16,4.49,2.04,3775.0,4.48,41.4295,-117.5243,1.607
0.216,17,6.56,2.94,2962.0,3.4,35.1492,-124.3043,1.681
0.328,9,4.92,2.23,4772.0,2.73,35.8281,-116.9391,1.227
0.207,15,5.04,2.32,1782.0,2.17,40.0619,-119.5615,1.253
0.267,15,3.17,1.5,3411.0,2.43,40.1158,-117.8397,1.01
0.234,13,3.87,2.32,1508.0,2.33,41.4646,-122.8492,0.435
0.367,18,6.69,2.97,1320.0,2.94,40.4674,-116.9584,2.111
0.234,15,6.12,2.78,4910.0,2.11,38.1423,-116.9056,0.954
0.424,35,4.2,2.21,315.0,3.9,41.4182,-116.7133,1.166
0.273,17,4.87,2.26,1508.0,3.08,38.337,-119.5944,1.108
0.237,38,5.47,2.45,2053.0,3.05,38.215,-117.7747,1.03
0.192,31,4.3,1.84,862.0,2.18,32.6473,-118.7328,0.287
0.325,33,3.5,1.59,3905.0,2.46,36.8268,-122.0527,0.835
0.407,30,5.34,2.47,1925.0,1.45,32.908,-124.2583,1.588
0.327,47,6.07,three,2402.0,4.13,41.0383,-120.1574,1.655
0.651,13,6.09,2.99,1658.0,2.01,32.5995,-115.9434,2.73
0.49,50,6.38,2.92,4481.0,2.06,35.4165,-121.1165,2.229
0.267,11,3.95,2.0,2224.0,3.99,41.9531,-116.6355,1.158
0.266,7,5.56,2.39,3979.0,3.27,40.0531,-117.7835,1.301
0.35,42,5.23,2.94,3193.0,3.08,39.6979,-120.7907,1.578
0.222,45,5.41,2.39,4787.0,3.24,39.2724,-124.494,1.277
0.447,5,5.29,2.51,3095.0,3.67,32.9868,-119.9744,1.889
0.337,30,4.84,2.11,4931.0,3.07,35.2379,-120.3751,0.901
0.325,26,2.48,1.28,3551.0,1.92,40.0853,-123.0432,0.831
0.378,12,6.66,3.15,482.0,3.51,41.0077,-115.9034,1.684
0.543,27,5.83,2.76,952.0,3.3,35.8255,-114.4674,1.96
0.316,35,4.02,1.84,3990.0,3.82,34.9645,-123.2269,1.272
0.286,29,5.97,3.16,420.0,2.13,34.741,-122.0751,1.583
0.504,26,5.05,2.27,1112.0,2.49,37.7066,-117.8588,1.762
0.417,45,5.08,2.94,3995.0,3.27,35.2691,-114.5159,2.234
0.266,12,4.73,2.41,1903.0,2.34,32.7027,-114.693,0.758
0.298,32,6.04,3.38,1242.0,1.35,36.2121,-114.7209,1.55
0.318,16,4.7,2.07,1149.0,3.14,37.7605,-119.8785,1.158
0.337,49,4.4,2.02,1715.0,3.63,38.5253,-114.148,1.552
0.185,13,6.63,3.03,4221.0,2.91,35.7581,-120.671,0.947
0.173,44,5.32,2.22,2387.0,3.38,35.482,-123.5897,0.579
0.218,32,5.35,2.63,4778.0,3.28,35.1968,-117.1034,0.22
0.212,11,6.19,2.79,3638.0,3.01,38.4216,-118.6601,1.821
0.237,38,4.83,2.29,1487.0,3.1,35.1944,-116.1058,0.695
0.371,13,5.03,2.42,985.0,3.94,41.2101,-117.9784,1.824
0.28,14,5.81,2.46,4730.0,2.33,35.176,-115.8832,1.289
0.318,18,3.96,1.57,4531.0,3.54,40.0139,-120.8891,0.874
0.194,35,5.72,2.84,789.0,2.17,35.5374,-121.4767,0.285
0.253,20,4.74,2.09,1743.0,2.44,38.53,-116.5489,1.033
0.365,29,6.36,2.94,3766.0,3.84,39.1406,-119.274,1.55
0.366,28,6.05,2.79,4916.0,2.15,34.1565,-122.6163,1.6
0.231,10,5.91,2.75,4537.0,2.83,36.1097,-120.5623,1.809
0.315,12,3.89,1.91,1569.0,4.65,33.712,-116.0931,1.392
0.642,16,5.4,3.9,4504.0,3.72,37.3512,-114.7988,2.638
0.296,12,4.32,1.8,3683.0,2.48,41.1395,-116.5166,1.048
0.233,46,,2.79,2420.0,2.6,38.1642,-116.9597,0.443
0.28,20,3.18,1.55,2008.0,2.88,39.1658,-115.9777,0.772
0.307,21,3.96,1.93,4103.0,3.92,35.189,-122.3944,0.743
0.282,34,6.69,3.44,4215.0,2.3,36.9481,-118.4144,1.247
0.294,40,5.87,2.73,4587.0,2.26,39.5374,-118.261,0.946
0.179,35,5.15,2.46,2419.0,3.5,33.7474,-114.5677,0.2
0.212,28,4.59,2.35,1480.0,1.82,33.6562,-124.3393,1.231
0.282,49,4.42,2.07,4378.0,2.36,34.6321,-114.3095,0.624
0.281,45,5.7,2.72,1653.0,2.94,34.7496,-116.8762,1.019
0.244,11,5.16,2.26,3818.0,2.98,41.6428,-124.2644,0.805
0.279,9,7.05,3.85,2644.0,2.04,34.0068,-119.0525,1.5
0.304,20,5.32,2.74,3012.0,3.25,33.499,-123.7673,1.031
0.406,42,5.56,2.48,1206.0,3.39,33.808,-118.1644,1.264
0.287,49,4.11,2.08,1399.0,2.54,34.4277,-119.7581,0.848
0.342,36,5.14,2.68,3333.0,4.16,36.0028,-116.3895,1.058
0.246,35,5.68,2.86,1447.0,3.24,34.373,-118.416,1.313
0.363,12,5.13,2.47,3411.0,2.3,33.3341,-116.243,1.409
0.339,30,5.01,2.41,4958.0,4.13,33.7979,-120.6277,1.18
0.403,10,5.83,2.83,595.0,2.63,40.0018,-115.5027,2.044
0.382,27,7.01,3.7,4641.0,3.13,37.4407,-115.4038,1.881
0.365,10,5.64,2.5,1023.0,2.66,39.5859,-117.6179,1.583
0.287,4,6.64,2.81,864.0,3.44,34.1786,-121.731,2.095
0.324,49,6.12,3.56,4203.0,2.66,35.3991,-114.09,0.765
0.431,45,6.58,3.68,1179.0,2.71,41.8319,-115.9138,1.902
0.237,35,4.89,2.13,3308.0,2.89,33.3138,-115.5577,0.458
0.239,32,5.29,2.19,712.0,2.65,36.6674,-124.3787,1.084
0.317,12,5.3,3.16,615.0,3.75,35.3098,-115.8255,1.777
0.344,29,6.05,2.67,1166.0,2.12,32.5697,-122.2135,1.807
0.223,38,6.29,2.59,2699.0,2.97,37.7483,-119.1633,1.378
0.29,27,5.63,2.92,1593.0,3.06,37.7251,-117.105,1.217
0.288,15,6.38,2.64,1272.0,2.91,35.5444,-120.1919,1.915
0.137,20,4.94,2.39,4220.0,3.68,36.9865,-121.942,0.369
0.275,43,6.39,2.95,1035.0,1.95,36.2235,-119.2481,1.167
0.281,13,6.52,3.33,656.0,3.4,36.91,-121.3525,1.696
0.281,49,6.18,2.69,729.0,2.13,40.5565,-118.0391,1.519
0.488,38,5.63,2.49,4434.0,2.64,39.2827,-123.3481,1.648
0.194,45,6.21,2.54,2483.0,2.06,35.1623,-120.2127,1.086
0.223,26,4.61,1.93,4865.0,2.77,34.7756,-118.2882,0.8
0.119,12,5.7,2.72,4074.0,2.6,39.3896,-114.0995,0.809
0.251,2,17.4,2.13,31040.0,4.15,34.6329,-119.2977,2.528
0.259,27,4.17,1.76,3995.0,3.17,41.1221,-120.0282,0.71
0.249,20,5.97,2.71,2389.0,3.31,40.4118,-114.1133,1.247
0.438,6,4.25,2.24,2888.0,2.22,34.8989,-114.7835,1.747
0.402,47,5.07,2.83,2740.0,3.52,40.1143,-117.4338,1.074
0.306,49,,3.06,3839.0,4.15,34.3178,-118.7799,0.589
0.261,19,4.77,2.49,1187.0,3.61,32.7362,-121.6556,0.506
0.426,34,5.58,,485.0,2.08,41.6306,-117.9495,2.074
0.295,21,5.57,2.53,3711.0,2.68,39.7328,-115.7433,1.564
0.223,25,4.68,2.37,4778.0,3.08,37.1457,-114.1933,0.2
0.163,32,6.07,2.93,2983.0,2.6,40.5105,-122.7048,0.835
